Log start on, 2023-11-02 16:35:23
Feature, Acceleration
NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
AM1V430 @A856F0, 20968, Thu Nov 02 16:35:44 GMT+01:00 2023, 12598, [54 49 -65 -1 -109 -2 127 -4 38 -1 48 -1 89 1 95 1 -42 -1 66 0], -65.0, -365.0, -897.0
AM1V430 @A856F0, 21019, Thu Nov 02 16:35:44 GMT+01:00 2023, 12605, [61 49 -71 -1 30 -1 87 -4 -43 -2 43 -1 -71 1 108 1 -45 -1 75 0], -71.0, -226.0, -937.0
AM1V430 @A856F0, 21061, Thu Nov 02 16:35:44 GMT+01:00 2023, 12611, [67 49 -55 -1 -120 -1 53 -4 110 -1 60 -1 87 1 114 1 -46 -1 76 0], -55.0, -120.0, -971.0
AM1V430 @A856F0, 21106, Thu Nov 02 16:35:44 GMT+01:00 2023, 12617, [73 49 10 -1 -82 -1 -75 -4 74 -2 81 -1 22 2 -121 1 -27 -1 72 0], -246.0, -82.0, -843.0
AM1V430 @A856F0, 21156, Thu Nov 02 16:35:44 GMT+01:00 2023, 12623, [79 49 -125 0 -81 0 -39 -4 31 -2 -63 -1 -120 2 -112 1 -12 -1 88 0], 131.0, 175.0, -807.0
AM1V430 @A856F0, 21212, Thu Nov 02 16:35:44 GMT+01:00 2023, 12630, [86 49 -24 -1 20 1 -118 -3 57 -1 48 0 -77 1 -101 1 -3 -1 81 0], -24.0, 276.0, -630.0
AM1V430 @A856F0, 21265, Thu Nov 02 16:35:44 GMT+01:00 2023, 12636, [92 49 25 0 -7 0 -62 -4 -79 0 7 0 48 1 -86 1 -6 -1 85 0], 25.0, 249.0, -830.0
AM1V430 @A856F0, 21315, Thu Nov 02 16:35:44 GMT+01:00 2023, 12642, [98 49 33 -1 -26 0 -27 -4 17 2 -56 0 -7 -1 -85 1 -10 -1 81 0], -223.0, 230.0, -795.0
AM1V430 @A856F0, 21369, Thu Nov 02 16:35:44 GMT+01:00 2023, 12648, [104 49 99 -1 121 0 65 -5 118 1 12 1 -128 1 -91 1 -33 -1 70 0], -157.0, 121.0, -1215.0
AM1V430 @A856F0, 21401, Thu Nov 02 16:35:44 GMT+01:00 2023, 12655, [111 49 32 -1 -54 0 -98 -5 68 1 -101 0 10 1 -89 1 -40 -1 72 0], -224.0, 202.0, -1122.0
AM1V430 @A856F0, 21455, Thu Nov 02 16:35:44 GMT+01:00 2023, 12661, [117 49 -13 -2 52 0 -100 -4 31 1 114 -1 -43 2 -80 1 -34 -1 66 0], -269.0, 52.0, -868.0
AM1V430 @A856F0, 21508, Thu Nov 02 16:35:44 GMT+01:00 2023, 12667, [123 49 52 -1 22 0 127 -4 -79 2 74 -2 121 1 -38 1 -49 -1 37 0], -204.0, 22.0, -897.0
AM1V430 @A856F0, 21562, Thu Nov 02 16:35:44 GMT+01:00 2023, 12673, [-127 49 101 -1 -58 -1 -84 -4 56 1 -73 -4 -62 4 -8 1 -45 -1 16 0], -155.0, -58.0, -852.0
AM1V430 @A856F0, 21617, Thu Nov 02 16:35:44 GMT+01:00 2023, 12680, [-120 49 23 -2 105 -1 25 -4 -14 2 116 0 -19 3 37 2 -39 -1 -3 -1], -489.0, -151.0, -999.0
AM1V430 @A856F0, 21667, Thu Nov 02 16:35:44 GMT+01:00 2023, 12686, [-114 49 64 -1 89 -1 -66 -5 6 1 -38 -5 77 3 65 2 -25 -1 -28 -1], -192.0, -167.0, -1090.0
AM1V430 @A856F0, 21719, Thu Nov 02 16:35:45 GMT+01:00 2023, 12692, [-108 49 -32 -3 1 -1 -80 -6 -127 0 -35 -1 39 3 74 2 -18 -1 -37 -1], -544.0, -255.0, -1360.0
AM1V430 @A856F0, 21754, Thu Nov 02 16:35:45 GMT+01:00 2023, 12698, [-102 49 25 -1 -5 -1 -89 -4 -1 -5 8 4 -99 1 73 2 33 0 -15 -1], -231.0, -5.0, -857.0
AM1V430 @A856F0, 21804, Thu Nov 02 16:35:45 GMT+01:00 2023, 12705, [-95 49 43 -1 -98 -1 -117 -4 -41 -8 8 0 87 2 43 2 102 0 24 0], -213.0, -98.0, -885.0
AM1V430 @A856F0, 21857, Thu Nov 02 16:35:45 GMT+01:00 2023, 12711, [-89 49 87 -1 -51 0 30 -4 -69 -3 -22 2 108 -2 31 2 -114 0 49 0], -169.0, 205.0, -994.0
AM1V430 @A856F0, 21912, Thu Nov 02 16:35:45 GMT+01:00 2023, 12717, [-83 49 84 -1 -41 0 23 -4 102 -5 72 -2 101 -2 37 2 -84 0 46 0], -172.0, 215.0, -1001.0
AM1V430 @A856F0, 21963, Thu Nov 02 16:35:45 GMT+01:00 2023, 12723, [-77 49 101 -1 79 1 47 -3 6 -4 36 1 -52 -5 38 2 -73 0 31 0], -155.0, 335.0, -721.0
AM1V430 @A856F0, 22017, Thu Nov 02 16:35:45 GMT+01:00 2023, 12730, [-70 49 26 -2 -17 0 91 -4 113 -2 -95 -1 27 -5 32 2 -76 0 40 0], -486.0, 239.0, -933.0
AM1V430 @A856F0, 22067, Thu Nov 02 16:35:45 GMT+01:00 2023, 12736, [-64 49 -54 -2 -108 1 79 -3 47 -1 -106 -2 -127 -3 56 2 -87 0 33 0], -310.0, 404.0, -689.0
AM1V430 @A856F0, 22101, Thu Nov 02 16:35:45 GMT+01:00 2023, 12742, [-58 49 -57 -1 -94 1 45 -3 -13 -1 28 4 8 -5 37 2 -109 0 40 0], -57.0, 418.0, -723.0
AM1V430 @A856F0, 22156, Thu Nov 02 16:35:45 GMT+01:00 2023, 12748, [-52 49 -25 -3 21 0 13 -4 50 3 -65 10 50 -9 -32 1 73 0 78 0], -537.0, 21.0, -1011.0
AM1V430 @A856F0, 22209, Thu Nov 02 16:35:45 GMT+01:00 2023, 12755, [-45 49 51 -1 -61 0 66 -4 -88 1 -66 -7 -10 0 -67 1 43 0 78 0], -205.0, 195.0, -958.0
AM1V430 @A856F0, 22265, Thu Nov 02 16:35:45 GMT+01:00 2023, 12761, [-39 49 -96 -2 124 0 -37 -5 49 0 -11 -1 103 -2 -34 1 12 0 57 0], -352.0, 124.0, -1061.0
AM1V430 @A856F0, 22317, Thu Nov 02 16:35:45 GMT+01:00 2023, 12767, [-33 49 -119 -2 110 0 114 -4 60 0 76 -2 -81 -1 -23 1 7 0 51 0], -375.0, 110.0, -910.0
AM1V430 @A856F0, 22368, Thu Nov 02 16:35:45 GMT+01:00 2023, 12773, [-27 49 28 -2 108 0 72 -4 -74 0 24 -5 -39 0 4 2 3 0 27 0], -484.0, 108.0, -952.0
AM1V430 @A856F0, 22419, Thu Nov 02 16:35:45 GMT+01:00 2023, 12780, [-20 49 -22 -3 8 0 -67 -3 -11 1 -47 -9 82 3 70 2 16 0 -21 -1], -534.0, 8.0, -579.0
AM1V430 @A856F0, 22453, Thu Nov 02 16:35:45 GMT+01:00 2023, 12786, [-14 49 61 -2 101 0 -98 -3 -97 8 -76 -3 -28 0 110 2 -12 -1 -76 -1], -451.0, 101.0, -610.0
AM1V430 @A856F0, 22508, Thu Nov 02 16:35:45 GMT+01:00 2023, 12792, [-8 49 -51 -4 18 -1 -21 -7 -23 -1 78 -2 5 3 98 2 -42 -1 -82 -1], -819.0, -238.0, -1557.0
AM1V430 @A856F0, 22562, Thu Nov 02 16:35:45 GMT+01:00 2023, 12798, [-2 49 68 -2 -92 0 -95 -3 -30 -8 -83 -3 4 3 -116 2 39 0 -94 -1], -444.0, 164.0, -607.0
AM1V430 @A856F0, 22610, Thu Nov 02 16:35:45 GMT+01:00 2023, 12805, [5 50 99 -2 -51 0 -98 -3 14 -2 111 6 79 -2 -113 2 69 0 -63 -1], -413.0, 205.0, -610.0
AM1V430 @A856F0, 22665, Thu Nov 02 16:35:45 GMT+01:00 2023, 12811, [11 50 -46 -3 -112 0 21 -4 -38 -3 50 6 -99 0 68 2 60 0 4 0], -558.0, 144.0, -1003.0
AM1V430 @A856F0, 22716, Thu Nov 02 16:35:45 GMT+01:00 2023, 12817, [17 50 -83 -2 -28 0 -31 -4 -79 -2 1 3 -20 -2 28 2 88 0 30 0], -339.0, 228.0, -799.0
AM1V430 @A856F0, 22768, Thu Nov 02 16:35:46 GMT+01:00 2023, 12823, [23 50 -65 -2 -59 0 -51 -4 -28 -2 86 4 46 -5 -8 1 73 0 63 0], -321.0, 197.0, -819.0
AM1V430 @A856F0, 22803, Thu Nov 02 16:35:46 GMT+01:00 2023, 12830, [30 50 57 -2 -69 0 59 -4 76 -1 45 1 -73 -1 -40 1 58 0 70 0], -455.0, 187.0, -965.0
AM1V430 @A856F0, 22857, Thu Nov 02 16:35:46 GMT+01:00 2023, 12836, [36 50 15 -1 14 1 -78 -4 70 0 113 0 -63 -1 -34 1 66 0 69 0], -241.0, 270.0, -846.0
AM1V430 @A856F0, 22908, Thu Nov 02 16:35:46 GMT+01:00 2023, 12842, [42 50 -25 -2 -43 0 92 -4 -98 0 -25 0 110 -1 -50 1 60 0 73 0], -281.0, 213.0, -932.0
AM1V430 @A856F0, 22962, Thu Nov 02 16:35:46 GMT+01:00 2023, 12848, [48 50 -12 -2 -48 0 67 -4 70 0 -32 0 53 0 -59 1 48 0 76 0], -268.0, 208.0, -957.0
AM1V430 @A856F0, 23011, Thu Nov 02 16:35:46 GMT+01:00 2023, 12855, [55 50 55 -1 -21 0 97 -4 35 0 -91 0 65 0 -64 1 46 0 78 0], -201.0, 235.0, -927.0
AM1V430 @A856F0, 23068, Thu Nov 02 16:35:46 GMT+01:00 2023, 12861, [61 50 56 -1 -35 0 88 -4 60 0 58 0 58 0 -73 1 40 0 84 0], -200.0, 221.0, -936.0
AM1V430 @A856F0, 23119, Thu Nov 02 16:35:46 GMT+01:00 2023, 12867, [67 50 90 -1 0 1 82 -4 -2 -1 6 0 119 0 -76 1 51 0 93 0], -166.0, 256.0, -942.0
AM1V430 @A856F0, 23154, Thu Nov 02 16:35:46 GMT+01:00 2023, 12873, [73 50 53 -1 -47 0 105 -4 53 0 -81 -1 -17 -1 -73 1 45 0 76 0], -203.0, 209.0, -919.0
AM1V430 @A856F0, 23205, Thu Nov 02 16:35:46 GMT+01:00 2023, 12880, [80 50 11 -1 -60 0 79 -4 126 0 -40 -1 -2 -1 -56 1 40 0 87 0], -245.0, 196.0, -945.0
AM1V430 @A856F0, 23259, Thu Nov 02 16:35:46 GMT+01:00 2023, 12886, [86 50 35 -1 -59 0 71 -4 35 0 -4 -1 23 0 -76 1 49 0 78 0], -221.0, 197.0, -953.0
AM1V430 @A856F0, 23312, Thu Nov 02 16:35:46 GMT+01:00 2023, 12892, [92 50 36 -1 -67 0 61 -4 34 0 79 0 0 0 -64 1 45 0 78 0], -220.0, 189.0, -963.0
AM1V430 @A856F0, 23365, Thu Nov 02 16:35:46 GMT+01:00 2023, 12898, [98 50 47 -1 -55 0 75 -4 0 0 68 0 24 0 -55 1 36 0 72 0], -209.0, 201.0, -949.0
AM1V430 @A856F0, 23419, Thu Nov 02 16:35:46 GMT+01:00 2023, 12905, [105 50 49 -1 -55 0 84 -4 22 0 25 0 8 0 -76 1 36 0 76 0], -207.0, 201.0, -940.0
AM1V430 @A856F0, 23468, Thu Nov 02 16:35:46 GMT+01:00 2023, 12911, [111 50 58 -1 -54 0 95 -4 14 0 56 0 29 0 -67 1 39 0 78 0], -198.0, 202.0, -929.0
AM1V430 @A856F0, 23501, Thu Nov 02 16:35:46 GMT+01:00 2023, 12917, [117 50 54 -1 -67 0 97 -4 77 0 23 0 9 0 -86 1 33 0 82 0], -202.0, 189.0, -927.0
AM1V430 @A856F0, 23556, Thu Nov 02 16:35:46 GMT+01:00 2023, 12923, [123 50 48 -1 -70 0 82 -4 28 0 2 0 13 0 -73 1 30 0 75 0], -208.0, 186.0, -942.0
AM1V430 @A856F0, 23611, Thu Nov 02 16:35:46 GMT+01:00 2023, 12930, [-126 50 44 -1 -83 0 78 -4 74 0 51 0 -9 -1 -77 1 22 0 78 0], -212.0, 173.0, -946.0
AM1V430 @A856F0, 23662, Thu Nov 02 16:35:46 GMT+01:00 2023, 12936, [-120 50 33 -1 -99 0 83 -4 27 0 55 0 8 0 -77 1 31 0 79 0], -223.0, 157.0, -941.0
AM1V430 @A856F0, 23714, Thu Nov 02 16:35:46 GMT+01:00 2023, 12942, [-114 50 56 -1 -57 0 60 -4 7 0 39 0 -28 -1 -83 1 33 0 84 0], -200.0, 199.0, -964.0
AM1V430 @A856F0, 23768, Thu Nov 02 16:35:47 GMT+01:00 2023, 12948, [-108 50 36 -1 -95 0 100 -4 -68 0 -57 0 11 0 -67 1 24 0 76 0], -220.0, 161.0, -924.0
AM1V430 @A856F0, 23820, Thu Nov 02 16:35:47 GMT+01:00 2023, 12955, [-101 50 58 -1 -78 0 127 -4 -12 -1 16 0 25 0 -64 1 30 0 76 0], -198.0, 178.0, -897.0
AM1V430 @A856F0, 23854, Thu Nov 02 16:35:47 GMT+01:00 2023, 12961, [-95 50 34 -1 -88 0 71 -4 -18 -1 4 0 25 0 -62 1 28 0 72 0], -222.0, 168.0, -953.0
AM1V430 @A856F0, 23908, Thu Nov 02 16:35:47 GMT+01:00 2023, 12967, [-89 50 32 -1 -99 0 69 -4 -32 -1 50 0 11 0 -79 1 22 0 73 0], -224.0, 157.0, -955.0
AM1V430 @A856F0, 23960, Thu Nov 02 16:35:47 GMT+01:00 2023, 12973, [-83 50 49 -1 -85 0 88 -4 -42 -1 58 0 23 0 -70 1 25 0 78 0], -207.0, 171.0, -936.0
AM1V430 @A856F0, 24012, Thu Nov 02 16:35:47 GMT+01:00 2023, 12980, [-76 50 73 -1 -62 0 93 -4 -38 -1 56 0 23 0 -79 1 27 0 78 0], -183.0, 194.0, -931.0
AM1V430 @A856F0, 24065, Thu Nov 02 16:35:47 GMT+01:00 2023, 12986, [-70 50 57 -1 -90 0 84 -4 9 0 -9 -1 -14 -1 -77 1 30 0 85 0], -199.0, 166.0, -940.0
AM1V430 @A856F0, 24117, Thu Nov 02 16:35:47 GMT+01:00 2023, 12992, [-64 50 45 -1 -85 0 63 -4 6 0 12 0 -14 -1 -74 1 16 0 82 0], -211.0, 171.0, -961.0
AM1V430 @A856F0, 24171, Thu Nov 02 16:35:47 GMT+01:00 2023, 12998, [-58 50 37 -1 -119 0 88 -4 -4 -1 -8 -1 16 0 -76 1 18 0 82 0], -219.0, 137.0, -936.0
AM1V430 @A856F0, 24202, Thu Nov 02 16:35:47 GMT+01:00 2023, 13005, [-51 50 55 -1 -93 0 88 -4 -14 -1 25 0 -3 -1 -77 1 24 0 72 0], -201.0, 163.0, -936.0
AM1V430 @A856F0, 24257, Thu Nov 02 16:35:47 GMT+01:00 2023, 13011, [-45 50 64 -1 -88 0 87 -4 -19 -1 1 0 21 0 -82 1 27 0 84 0], -192.0, 168.0, -937.0
AM1V430 @A856F0, 24307, Thu Nov 02 16:35:47 GMT+01:00 2023, 13017, [-39 50 47 -1 -100 0 72 -4 -6 -1 -2 -1 8 0 -83 1 18 0 73 0], -209.0, 156.0, -952.0
AM1V430 @A856F0, 24360, Thu Nov 02 16:35:47 GMT+01:00 2023, 13023, [-33 50 57 -1 -90 0 71 -4 -19 -1 4 0 10 0 -76 1 25 0 75 0], -199.0, 166.0, -953.0
AM1V430 @A856F0, 24411, Thu Nov 02 16:35:47 GMT+01:00 2023, 13030, [-26 50 53 -1 -90 0 66 -4 -21 -1 21 0 23 0 -79 1 19 0 75 0], -203.0, 166.0, -958.0
AM1V430 @A856F0, 24467, Thu Nov 02 16:35:47 GMT+01:00 2023, 13036, [-20 50 54 -1 -94 0 75 -4 -21 -1 -6 -1 16 0 -77 1 24 0 85 0], -202.0, 162.0, -949.0
AM1V430 @A856F0, 24535, Thu Nov 02 16:35:47 GMT+01:00 2023, 13042, [-14 50 59 -1 -88 0 98 -4 -9 -1 18 0 26 0 -77 1 25 0 72 0], -197.0, 168.0, -926.0
AM1V430 @A856F0, 24575, Thu Nov 02 16:35:47 GMT+01:00 2023, 13048, [-8 50 29 -1 -113 0 73 -4 -3 -1 28 0 -10 -1 -76 1 21 0 69 0], -227.0, 143.0, -951.0
