Log start on, 2023-11-02 16:35:23
Feature, Magnetometer
NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mGa), Y (mGa), Z (mGa)
AM1V430 @A856F0, 9147, Thu Nov 02 16:35:32 GMT+01:00 2023, 11111, [103 43 -120 0 0 1 93 -4 -17 -1 9 0 10 0 -43 0 55 0 127 0], 213.0, 55.0, 127.0
AM1V430 @A856F0, 9169, Thu Nov 02 16:35:32 GMT+01:00 2023, 11117, [109 43 -119 0 3 1 89 -4 -11 -1 7 0 5 0 -39 0 61 0 -115 0], 217.0, 61.0, 141.0
AM1V430 @A856F0, 9170, Thu Nov 02 16:35:32 GMT+01:00 2023, 11123, [115 43 -126 0 -4 0 88 -4 -11 -1 12 0 9 0 -42 0 64 0 -126 0], 214.0, 64.0, 130.0
AM1V430 @A856F0, 9202, Thu Nov 02 16:35:32 GMT+01:00 2023, 11130, [122 43 -120 0 -2 0 92 -4 -11 -1 11 0 8 0 -51 0 54 0 126 0], 205.0, 54.0, 126.0
AM1V430 @A856F0, 9260, Thu Nov 02 16:35:32 GMT+01:00 2023, 11136, [-128 43 -120 0 -1 0 92 -4 -10 -1 1 0 4 0 -42 0 63 0 124 0], 214.0, 63.0, 124.0
AM1V430 @A856F0, 9313, Thu Nov 02 16:35:32 GMT+01:00 2023, 11142, [-122 43 -122 0 -3 0 88 -4 -7 -1 7 0 4 0 -34 0 58 0 124 0], 222.0, 58.0, 124.0
AM1V430 @A856F0, 9364, Thu Nov 02 16:35:32 GMT+01:00 2023, 11148, [-116 43 -121 0 -1 0 89 -4 -11 -1 13 0 9 0 -43 0 61 0 127 0], 213.0, 61.0, 127.0
AM1V430 @A856F0, 9422, Thu Nov 02 16:35:32 GMT+01:00 2023, 11155, [-109 43 -122 0 -3 0 91 -4 -11 -1 9 0 6 0 -48 0 67 0 121 0], 208.0, 67.0, 121.0
AM1V430 @A856F0, 9466, Thu Nov 02 16:35:32 GMT+01:00 2023, 11161, [-103 43 -121 0 -1 0 93 -4 -16 -1 7 0 9 0 -42 0 60 0 -127 0], 214.0, 60.0, 129.0
AM1V430 @A856F0, 9501, Thu Nov 02 16:35:32 GMT+01:00 2023, 11167, [-97 43 -120 0 1 1 90 -4 -11 -1 8 0 7 0 -39 0 58 0 124 0], 217.0, 58.0, 124.0
AM1V430 @A856F0, 9557, Thu Nov 02 16:35:32 GMT+01:00 2023, 11173, [-91 43 -127 0 -6 0 91 -4 -10 -1 10 0 4 0 -43 0 63 0 123 0], 213.0, 63.0, 123.0
AM1V430 @A856F0, 9610, Thu Nov 02 16:35:32 GMT+01:00 2023, 11180, [-84 43 -121 0 -2 0 89 -4 -14 -1 14 0 11 0 -42 0 55 0 126 0], 214.0, 55.0, 126.0
AM1V430 @A856F0, 9663, Thu Nov 02 16:35:32 GMT+01:00 2023, 11186, [-78 43 125 0 -8 0 107 -4 -23 -1 65 0 15 0 -45 0 61 0 120 0], 211.0, 61.0, 120.0
AM1V430 @A856F0, 9717, Thu Nov 02 16:35:32 GMT+01:00 2023, 11192, [-72 43 -107 0 2 1 -128 -4 -64 -1 -55 0 70 0 -54 0 57 0 120 0], 202.0, 57.0, 120.0
AM1V430 @A856F0, 9770, Thu Nov 02 16:35:33 GMT+01:00 2023, 11198, [-66 43 -120 0 -41 0 124 -4 -124 0 -97 1 49 1 -75 0 64 0 124 0], 181.0, 64.0, 124.0
AM1V430 @A856F0, 9823, Thu Nov 02 16:35:33 GMT+01:00 2023, 11205, [-59 43 18 1 8 1 -112 -4 21 0 108 1 -13 1 -90 0 54 0 121 0], 166.0, 54.0, 121.0
AM1V430 @A856F0, 9856, Thu Nov 02 16:35:33 GMT+01:00 2023, 11211, [-53 43 3 1 -78 0 126 -4 -86 -1 -34 1 100 1 -108 0 48 0 123 0], 148.0, 48.0, 123.0
AM1V430 @A856F0, 9910, Thu Nov 02 16:35:33 GMT+01:00 2023, 11217, [-47 43 24 1 -114 0 79 -4 46 -1 120 1 -38 2 127 0 48 0 115 0], 127.0, 48.0, 115.0
AM1V430 @A856F0, 9959, Thu Nov 02 16:35:33 GMT+01:00 2023, 11223, [-41 43 56 1 -69 0 -97 -4 92 -2 108 1 123 2 115 0 55 0 120 0], 115.0, 55.0, 120.0
AM1V430 @A856F0, 10015, Thu Nov 02 16:35:33 GMT+01:00 2023, 11230, [-34 43 -58 1 -35 0 -67 -4 -50 -3 -61 1 -70 2 100 0 70 0 -123 0], 100.0, 70.0, 133.0
AM1V430 @A856F0, 10065, Thu Nov 02 16:35:33 GMT+01:00 2023, 11236, [-28 43 -39 1 -69 0 -105 -4 -8 -2 46 1 -23 1 87 0 93 0 120 0], 87.0, 93.0, 120.0
AM1V430 @A856F0, 10116, Thu Nov 02 16:35:33 GMT+01:00 2023, 11242, [-22 43 -68 1 -108 0 -76 -4 -46 -1 -84 0 97 2 81 0 75 0 106 0], 81.0, 75.0, 106.0
AM1V430 @A856F0, 10171, Thu Nov 02 16:35:33 GMT+01:00 2023, 11248, [-16 43 -102 1 103 0 3 -3 -96 -1 -70 0 62 3 70 0 79 0 109 0], 70.0, 79.0, 109.0
AM1V430 @A856F0, 10203, Thu Nov 02 16:35:33 GMT+01:00 2023, 11255, [-9 43 63 2 -93 0 -46 -4 100 -1 67 0 122 4 72 0 64 0 111 0], 72.0, 64.0, 111.0
AM1V430 @A856F0, 10258, Thu Nov 02 16:35:33 GMT+01:00 2023, 11261, [-3 43 -4 1 112 0 -7 -4 -107 -1 73 -1 -61 4 84 0 64 0 114 0], 84.0, 64.0, 114.0
AM1V430 @A856F0, 10312, Thu Nov 02 16:35:33 GMT+01:00 2023, 11267, [3 44 37 2 65 0 -46 -4 -10 -2 -48 -2 2 4 100 0 52 0 114 0], 100.0, 52.0, 114.0
AM1V430 @A856F0, 10363, Thu Nov 02 16:35:33 GMT+01:00 2023, 11273, [9 44 1 2 18 0 -89 -4 50 -1 127 -1 -19 2 118 0 45 0 123 0], 118.0, 45.0, 123.0
AM1V430 @A856F0, 10415, Thu Nov 02 16:35:33 GMT+01:00 2023, 11280, [16 44 13 2 13 0 -49 -4 55 -1 71 -1 98 3 -126 0 52 0 121 0], 130.0, 52.0, 121.0
AM1V430 @A856F0, 10468, Thu Nov 02 16:35:33 GMT+01:00 2023, 11286, [22 44 23 2 0 0 -85 -4 -67 -1 99 -1 69 3 -106 0 45 0 -127 0], 150.0, 45.0, 129.0
AM1V430 @A856F0, 10523, Thu Nov 02 16:35:33 GMT+01:00 2023, 11292, [28 44 -11 1 7 0 -78 -4 -121 -1 -93 -2 9 3 -87 0 52 0 -126 0], 169.0, 52.0, 130.0
AM1V430 @A856F0, 10555, Thu Nov 02 16:35:33 GMT+01:00 2023, 11298, [34 44 -27 1 -39 -1 -39 -4 32 -1 -67 -2 104 2 -69 0 61 0 -123 0], 187.0, 61.0, 133.0
AM1V430 @A856F0, 10609, Thu Nov 02 16:35:33 GMT+01:00 2023, 11305, [41 44 -55 1 -56 -1 14 -4 34 -1 -16 -1 -127 1 -51 0 60 0 -127 0], 205.0, 60.0, 129.0
AM1V430 @A856F0, 10660, Thu Nov 02 16:35:33 GMT+01:00 2023, 11311, [47 44 -4 1 14 0 84 -4 -111 -3 75 -1 -98 0 -49 0 85 0 -120 0], 207.0, 85.0, 136.0
AM1V430 @A856F0, 10712, Thu Nov 02 16:35:33 GMT+01:00 2023, 11317, [53 44 -52 1 16 0 -69 -4 8 -2 112 0 -70 -1 -52 0 120 0 -123 0], 204.0, 120.0, 133.0
AM1V430 @A856F0, 10763, Thu Nov 02 16:35:34 GMT+01:00 2023, 11323, [59 44 -72 1 115 0 -100 -4 -36 -3 41 1 55 -1 -61 0 -126 0 -111 0], 195.0, 130.0, 145.0
AM1V430 @A856F0, 10818, Thu Nov 02 16:35:34 GMT+01:00 2023, 11330, [66 44 2 2 91 0 60 -4 -113 -2 -75 -2 84 -1 -61 0 -103 0 -108 0], 195.0, 153.0, 148.0
AM1V430 @A856F0, 10871, Thu Nov 02 16:35:34 GMT+01:00 2023, 11336, [72 44 -93 1 91 0 -29 -4 -78 -2 15 1 26 -3 -60 0 -87 0 -103 0], 196.0, 169.0, 153.0
AM1V430 @A856F0, 10906, Thu Nov 02 16:35:34 GMT+01:00 2023, 11342, [78 44 -29 1 -66 0 -85 -4 -102 -1 -103 0 -113 -3 -66 0 -85 0 -100 0], 190.0, 171.0, 156.0
AM1V430 @A856F0, 10956, Thu Nov 02 16:35:34 GMT+01:00 2023, 11348, [84 44 -4 1 10 1 125 -4 -51 -3 126 0 -83 -3 -67 0 -63 0 -111 0], 189.0, 193.0, 145.0
AM1V430 @A856F0, 11009, Thu Nov 02 16:35:34 GMT+01:00 2023, 11355, [91 44 -97 1 12 1 100 -4 87 -4 32 0 66 -2 -64 0 -34 0 -114 0], 192.0, 222.0, 142.0
AM1V430 @A856F0, 11063, Thu Nov 02 16:35:34 GMT+01:00 2023, 11361, [97 44 -57 1 101 1 -4 -5 -84 -9 -36 -3 59 -3 -63 0 47 1 -121 0], 193.0, 303.0, 135.0
AM1V430 @A856F0, 11114, Thu Nov 02 16:35:34 GMT+01:00 2023, 11367, [103 44 93 1 27 2 113 -3 11 -12 127 -7 92 -3 6 1 -88 1 79 0], 262.0, 424.0, 79.0
AM1V430 @A856F0, 11168, Thu Nov 02 16:35:34 GMT+01:00 2023, 11373, [109 44 -123 0 17 3 41 -2 -119 -12 -86 -4 59 -1 77 1 14 2 -16 -1], 333.0, 526.0, -16.0
AM1V430 @A856F0, 11220, Thu Nov 02 16:35:34 GMT+01:00 2023, 11380, [116 44 -15 -1 -67 3 -92 -2 -107 -12 -39 -5 33 1 116 1 82 2 124 -1], 372.0, 594.0, -132.0
AM1V430 @A856F0, 11256, Thu Nov 02 16:35:34 GMT+01:00 2023, 11386, [122 44 106 0 -77 3 -49 -1 7 -11 -58 -5 51 4 105 1 -101 2 -38 -2], 361.0, 667.0, -294.0
AM1V430 @A856F0, 11310, Thu Nov 02 16:35:34 GMT+01:00 2023, 11392, [-128 44 0 1 -75 3 32 1 115 -10 -115 -3 -89 6 23 1 -78 2 98 -2], 279.0, 690.0, -414.0
AM1V430 @A856F0, 11362, Thu Nov 02 16:35:34 GMT+01:00 2023, 11398, [-122 44 85 1 -52 2 85 1 18 -6 125 3 58 5 -36 0 -92 2 20 -2], 220.0, 676.0, -492.0
AM1V430 @A856F0, 11411, Thu Nov 02 16:35:34 GMT+01:00 2023, 11405, [-115 44 -65 1 -97 2 107 1 49 -6 10 5 35 4 -79 0 -108 2 -47 -3], 177.0, 660.0, -559.0
AM1V430 @A856F0, 11466, Thu Nov 02 16:35:34 GMT+01:00 2023, 11411, [-109 44 -95 1 -109 2 -119 2 107 -5 51 7 70 4 -93 0 118 2 -118 -3], 163.0, 630.0, -630.0
AM1V430 @A856F0, 11519, Thu Nov 02 16:35:34 GMT+01:00 2023, 11417, [-103 44 -47 1 96 2 -51 2 49 -5 47 4 106 3 -84 0 89 2 92 -3], 172.0, 601.0, -676.0
AM1V430 @A856F0, 11574, Thu Nov 02 16:35:34 GMT+01:00 2023, 11423, [-97 44 -74 1 -8 1 35 3 88 -3 -39 2 -28 1 -81 0 61 2 56 -3], 175.0, 573.0, -712.0
AM1V430 @A856F0, 11605, Thu Nov 02 16:35:34 GMT+01:00 2023, 11430, [-90 44 -26 1 105 1 -106 3 26 -3 73 1 -58 0 -87 0 43 2 21 -3], 169.0, 555.0, -747.0
AM1V430 @A856F0, 11656, Thu Nov 02 16:35:34 GMT+01:00 2023, 11436, [-84 44 70 1 127 1 2 3 117 -3 65 2 112 1 -76 0 17 2 -7 -4], 180.0, 529.0, -775.0
AM1V430 @A856F0, 11712, Thu Nov 02 16:35:34 GMT+01:00 2023, 11442, [-78 44 62 1 -16 1 -68 3 -33 -6 -39 0 113 2 -79 0 -25 1 -40 -4], 177.0, 487.0, -808.0
AM1V430 @A856F0, 11762, Thu Nov 02 16:35:35 GMT+01:00 2023, 11448, [-72 44 -52 0 -39 0 -44 3 59 -4 56 2 -46 1 -73 0 -64 1 -81 -4], 183.0, 448.0, -849.0
AM1V430 @A856F0, 11818, Thu Nov 02 16:35:35 GMT+01:00 2023, 11455, [-65 44 95 1 -72 0 6 4 39 -5 -18 -1 -12 1 -82 0 -115 1 -108 -4], 174.0, 397.0, -876.0
AM1V430 @A856F0, 11877, Thu Nov 02 16:35:35 GMT+01:00 2023, 11461, [-59 44 81 1 1 0 -28 3 -92 -3 -111 1 -86 0 -73 0 107 1 -117 -4], 183.0, 363.0, -885.0
AM1V430 @A856F0, 11920, Thu Nov 02 16:35:35 GMT+01:00 2023, 11467, [-53 44 85 1 38 0 38 4 54 -1 0 1 -66 -2 -55 0 95 1 126 -4], 201.0, 351.0, -898.0
AM1V430 @A856F0, 11953, Thu Nov 02 16:35:35 GMT+01:00 2023, 11473, [-47 44 124 1 23 0 83 4 -9 -1 -57 -1 -37 -3 -43 0 84 1 120 -4], 213.0, 340.0, -904.0
AM1V430 @A856F0, 12007, Thu Nov 02 16:35:35 GMT+01:00 2023, 11480, [-40 44 103 1 17 0 115 3 -73 0 73 -2 -127 -3 -30 0 89 1 120 -4], 226.0, 345.0, -904.0
AM1V430 @A856F0, 12059, Thu Nov 02 16:35:35 GMT+01:00 2023, 11486, [-34 44 -30 2 -35 -1 93 3 -124 -2 24 -14 -82 -6 -115 0 90 1 -127 -4], 141.0, 346.0, -895.0
AM1V430 @A856F0, 12113, Thu Nov 02 16:35:35 GMT+01:00 2023, 11492, [-28 44 56 3 -47 -1 -46 2 -98 -4 -30 -16 49 -9 -16 -1 90 1 -78 -4], -16.0, 346.0, -846.0
AM1V430 @A856F0, 12164, Thu Nov 02 16:35:35 GMT+01:00 2023, 11498, [-22 44 63 3 -51 -1 -19 1 120 -5 71 -5 -11 -6 -82 -1 78 1 -58 -4], -82.0, 334.0, -826.0
AM1V430 @A856F0, 12226, Thu Nov 02 16:35:35 GMT+01:00 2023, 11505, [-15 44 126 2 14 0 74 1 113 -7 -41 -2 64 -7 -84 -1 51 1 -61 -4], -84.0, 307.0, -829.0
AM1V430 @A856F0, 12270, Thu Nov 02 16:35:35 GMT+01:00 2023, 11511, [-9 44 -114 2 66 0 65 2 40 -7 -98 -1 62 -2 -79 -1 -1 0 -91 -4], -79.0, 255.0, -859.0
AM1V430 @A856F0, 12306, Thu Nov 02 16:35:35 GMT+01:00 2023, 11517, [-3 44 -91 2 -118 0 -52 2 106 -6 -106 2 68 -2 -63 -1 -51 0 -112 -4], -63.0, 205.0, -880.0
AM1V430 @A856F0, 12359, Thu Nov 02 16:35:35 GMT+01:00 2023, 11523, [3 45 124 2 78 0 109 2 31 -5 -86 3 -40 -3 -10 -1 -102 0 120 -4], -10.0, 154.0, -904.0
AM1V430 @A856F0, 12409, Thu Nov 02 16:35:35 GMT+01:00 2023, 11530, [10 45 69 2 4 0 -116 2 -15 -5 -76 6 -25 -2 54 0 111 0 99 -4], 54.0, 111.0, -925.0
AM1V430 @A856F0, 12462, Thu Nov 02 16:35:35 GMT+01:00 2023, 11536, [16 45 89 1 -77 -1 64 4 -28 -5 -10 3 101 0 103 0 46 0 99 -4], 103.0, 46.0, -925.0
AM1V430 @A856F0, 12514, Thu Nov 02 16:35:35 GMT+01:00 2023, 11542, [22 45 -44 1 -114 -1 31 3 -15 -5 -115 5 -82 -2 -88 0 10 0 88 -4], 168.0, 10.0, -936.0
AM1V430 @A856F0, 12567, Thu Nov 02 16:35:35 GMT+01:00 2023, 11548, [28 45 -7 0 27 -1 7 5 48 -5 -28 -1 98 -2 -73 0 -66 -1 114 -4], 183.0, -66.0, -910.0
AM1V430 @A856F0, 12620, Thu Nov 02 16:35:35 GMT+01:00 2023, 11555, [35 45 8 2 -46 -2 83 3 -42 -5 -102 1 -57 -6 -72 0 -106 -1 121 -4], 184.0, -106.0, -903.0
